114 946.3182 1130.262
115 946.6166 1130.294
116 946.9149 1130.327
118 947.2133 1130.36
118 947.5118 1130.392
119 947.8102 1130.425
120 948.1086 1130.458
121 948.407 1130.49
123 948.7053 1130.523
123 949.0037 1130.556
124 949.3022 1130.588
125 949.6006 1130.621
126 949.899 1130.654
128 950.1974 1130.686
128 950.4957 1130.719
129 950.7941 1130.752
130 951.0926 1130.784
131 951.391 1130.817
133 951.6894 1130.85
133 951.9878 1130.882
134 952.2861 1130.915
135 952.5845 1130.948
136 952.8829 1130.98
138 953.1812 1131.013
138 953.4796 1131.046
139 953.778 1131.078
140 954.0764 1131.111
141 954.3749 1131.144
143 954.6733 1131.176
143 954.9717 1131.209
144 955.2701 1131.242
145 955.5685 1131.274
146 955.8668 1131.307
148 956.1653 1131.34
148 956.4637 1131.372
149 956.7619 1131.405
150 957.0603 1131.438
151 957.3587 1131.47
153 957.657 1131.503
153 957.9554 1131.536
154 958.2538 1131.568
155 958.5521 1131.601
156 958.8505 1131.634
158 959.1489 1131.666
158 959.4473 1131.699
159 959.7458 1131.732
160 960.0443 1131.764
161 960.3427 1131.797
163 960.6411 1131.83
163 960.9395 1131.862
164 961.2379 1131.895
165 961.5363 1131.928
166 961.8348 1131.96
168 962.1331 1131.993
168 962.4315 1132.026
169 962.7299 1132.058
170 963.0283 1132.091
171 963.3267 1132.124
173 963.6252 1132.156
173 963.9235 1132.189
174 964.2219 1132.222
175 964.5203 1132.254
176 964.8187 1132.287
178 965.1171 1132.32
178 965.4156 1132.352
179 966.3976 1132.535
180 966.6899 1132.602
181 966.9822 1132.669
183 967.2745 1132.736
183 967.5668 1132.803
184 967.859 1132.87
185 968.1513 1132.937
186 968.4435 1133.004
188 968.7357 1133.071
188 969.028 1133.139
189 969.3204 1133.206
190 969.6129 1133.273
191 969.9052 1133.34
193 970.1975 1133.407
193 970.4898 1133.474
194 970.7821 1133.541
195 971.0744 1133.608
196 971.3667 1133.675
198 971.6589 1133.742
198 971.9511 1133.809
199 972.2433 1133.877
200 972.5357 1133.944
201 972.8281 1134.011
203 973.1205 1134.078
203 973.4128 1134.145
204 973.7051 1134.212
205 973.9974 1134.279
206 974.2897 1134.346
208 974.5819 1134.413
208 974.8741 1134.48
209 975.1663 1134.547
210 975.4585 1134.615
211 975.7509 1134.682
213 976.0433 1134.749
213 976.3357 1134.816
214 976.6281 1134.883
215 976.9205 1134.95
216 977.2128 1135.017
218 977.5051 1135.084
218 977.7974 1135.151
219 978.0897 1135.219
220 978.3822 1135.286
221 978.6746 1135.353
223 978.967 1135.42
223 979.2594 1135.487
224 979.5518 1135.554
225 979.8441 1135.621
226 980.1364 1135.688
228 980.4286 1135.755
228 980.7209 1135.822
229 981.0132 1135.89
230 981.3057 1135.957
231 981.5981 1136.024
233 981.8904 1136.091
233 982.1827 1136.158
234 982.475 1136.225
235 982.7673 1136.292
236 983.0596 1136.359
238 983.3519 1136.426
238 983.6442 1136.493
239 983.9365 1136.561
240 984.2289 1136.628
241 984.5214 1136.695
243 984.8138 1136.762
243 985.1061 1136.829
244 985.3984 1136.896
245 985.6907 1136.963
246 985.9829 1137.03
248 986.2752 1137.097
248 986.5674 1137.164
249 986.8596 1137.231
250 987.1519 1137.299
251 987.4443 1137.366
253 987.7366 1137.433
253 988.0289 1137.5
254 988.3212 1137.567
255 988.6135 1137.634
256 988.9058 1137.701
258 989.1981 1137.768
258 989.4904 1137.835
259 989.7827 1137.902
260 990.075 1137.969
261 990.3672 1138.037
263 990.6596 1138.104
263 990.952 1138.171
264 991.2444 1138.238
265 991.5367 1138.305
266 991.829 1138.372
268 992.1213 1138.439
268 992.4135 1138.506
269 992.7058 1138.573
270 992.998 1138.64
271 993.2902 1138.708
273 993.5827 1138.775
273 993.8751 1138.842
274 994.1675 1138.909
275 994.4599 1138.976
276 994.7522 1139.043
278 995.0445 1139.11
278 995.3368 1139.177
279 995.6291 1139.244
280 995.9214 1139.311
281 996.2136 1139.379
283 996.5061 1139.446
283 997.7685 1139.859
284 998.045 1139.976
285 998.3218 1140.092
286 998.5986 1140.208
288 998.8753 1140.324
288 999.1519 1140.44
289 999.4285 1140.556
290 999.7051 1140.672
291 999.9816 1140.789
293 1000.258 1140.905
293 1000.535 1141.021
294 1000.812 1141.137
295 1001.089 1141.253
296 1001.366 1141.37
298 1001.643 1141.486
298 1001.92 1141.602
299 1002.197 1141.718
300 1002.474 1141.835
301 1002.751 1141.951
303 1003.028 1142.067
303 1003.305 1142.183
304 1003.581 1142.3
305 1003.858 1142.416
306 1004.135 1142.532
308 1004.412 1142.648
308 1004.689 1142.765
309 1004.966 1142.881
310 1005.243 1142.997
311 1005.52 1143.113
313 1005.797 1143.23
313 1006.074 1143.346
314 1006.351 1143.462
315 1006.628 1143.578
316 1006.904 1143.695
318 1007.181 1143.811
318 1007.458 1143.927
319 1007.735 1144.043
320 1008.012 1144.159
321 1008.289 1144.276
323 1008.566 1144.392
323 1008.843 1144.508
324 1009.12 1144.625
325 1009.397 1144.741
326 1009.674 1144.857
328 1009.951 1144.973
328 1010.228 1145.09
329 1010.505 1145.206
330 1010.782 1145.322
331 1011.059 1145.438
333 1011.335 1145.555
333 1011.612 1145.671
334 1011.889 1145.787
335 1012.166 1145.903
336 1012.443 1146.02
338 1012.72 1146.136
338 1012.997 1146.252
339 1013.274 1146.368
340 1013.55 1146.485
341 1013.827 1146.601
343 1014.104 1146.717
343 1014.381 1146.833
344 1014.658 1146.949
345 1014.935 1147.066
346 1015.212 1147.182
348 1015.489 1147.298
348 1015.766 1147.414
349 1016.042 1147.531
350 1016.319 1147.647
351 1016.596 1147.763
353 1016.873 1147.879
353 1017.15 1147.995
354 1017.426 1148.112
355 1017.703 1148.228
356 1017.98 1148.344
358 1018.257 1148.46
358 1018.534 1148.576
359 1018.81 1148.693
360 1019.087 1148.809
361 1019.364 1148.925
363 1019.641 1149.041
363 1019.918 1149.157
364 1020.195 1149.274
365 1020.472 1149.39
366 1020.749 1149.506
368 1021.026 1149.623
368 1021.303 1149.739
369 1021.58 1149.855
370 1021.857 1149.971
371 1022.133 1150.088
373 1022.41 1150.204
373 1022.687 1150.32
374 1022.964 1150.436
375 1023.241 1150.552
376 1023.518 1150.669
378 1023.795 1150.785
378 1024.072 1150.901
379 1024.349 1151.018
380 1024.626 1151.134
381 1024.903 1151.25
383 1025.18 1151.366
383 1025.457 1151.483
384 1025.734 1151.599
385 1026.011 1151.715
386 1026.287 1151.832
388 1026.564 1151.948
388 1026.841 1152.064
389 1027.118 1152.18
390 1027.34 1152.273
391 1027.617 1152.386
393 1027.894 1152.5
393 1028.172 1152.613
394 1028.45 1152.726
395 1028.727 1152.84
396 1029.005 1152.953
398 1029.282 1153.066
398 1029.559 1153.179
399 1029.836 1153.292
400 1030.113 1153.406
401 1030.391 1153.519
403 1030.669 1153.632
403 1030.946 1153.745
404 1031.223 1153.859
405 1031.501 1153.972
406 1031.778 1154.085
408 1032.055 1154.198
408 1032.332 1154.311
409 1032.609 1154.425
410 1032.887 1154.538
411 1033.164 1154.651
413 1033.441 1154.764
413 1033.719 1154.877
414 1033.996 1154.991
415 1034.274 1155.104
416 1034.552 1155.217
418 1034.829 1155.331
418 1035.107 1155.444
419 1035.384 1155.557
420 1035.661 1155.671
421 1035.939 1155.784
423 1036.216 1155.897
423 1036.493 1156.01
424 1036.771 1156.123
425 1037.048 1156.237
426 1037.326 1156.35
428 1037.603 1156.464
428 1037.881 1156.577
429 1038.159 1156.69
430 1038.436 1156.804
431 1038.714 1156.917
433 1038.991 1157.03
433 1039.268 1157.143
434 1039.545 1157.256
435 1039.822 1157.369
436 1040.099 1157.483
438 1040.377 1157.596
438 1040.654 1157.709
439 1040.932 1157.822
440 1041.209 1157.936
441 1041.487 1158.049
443 1041.765 1158.162
443 1042.042 1158.276
444 1042.32 1158.389
445 1042.597 1158.502
446 1042.874 1158.615
448 1043.151 1158.729
448 1043.429 1158.842
449 1043.706 1158.955
450 1043.984 1159.068
451 1044.261 1159.182
453 1044.539 1159.295
453 1044.816 1159.408
454 1045.093 1159.521
455 1045.37 1159.635
456 1045.648 1159.748
458 1045.925 1159.861
458 1046.203 1159.974
459 1046.48 1160.088
460 1046.758 1160.201
461 1047.036 1160.314
463 1047.313 1160.428
463 1047.59 1160.541
464 1047.868 1160.654
465 1048.145 1160.768
466 1048.423 1160.881
468 1048.7 1160.994
468 1048.977 1161.107
469 1049.255 1161.22
470 1049.532 1161.334
471 1049.81 1161.447
473 1050.087 1161.56
473 1050.364 1161.674
474 1050.642 1161.787
475 1050.919 1161.9
476 1051.196 1162.013
478 1051.474 1162.126
478 1051.751 1162.24
479 1052.029 1162.353
480 1052.307 1162.466
481 1052.584 1162.58
483 1052.862 1162.693
483 1053.139 1162.807
484 1053.417 1162.92
485 1053.695 1163.033
486 1053.972 1163.147
487 1054.25 1163.26
489 1054.527 1163.373
489 1054.804 1163.486
490 1055.081 1163.599
491 1055.358 1163.713
493 1055.636 1163.826
493 1055.914 1163.939
494 1056.191 1164.052
495 1056.468 1164.166
496 1056.746 1164.279
498 1057.069 1164.414
498 1057.345 1164.529
499 1057.621 1164.645
500 1057.898 1164.76
501 1058.174 1164.876
503 1058.45 1164.991
503 1058.726 1165.107
504 1059.003 1165.222
505 1059.279 1165.338
506 1059.556 1165.453
508 1059.832 1165.569
508 1060.108 1165.685
509 1060.385 1165.8
510 1060.661 1165.916
511 1060.938 1166.031
513 1061.214 1166.147
513 1061.49 1166.262
514 1061.766 1166.378
515 1062.043 1166.493
516 1062.319 1166.609
517 1062.595 1166.724
519 1062.871 1166.84
519 1063.147 1166.955
520 1063.423 1167.071
521 1063.7 1167.186
523 1063.976 1167.302
523 1064.252 1167.417
524 1064.528 1167.533
525 1064.805 1167.648
526 1065.081 1167.764
527 1065.358 1167.879
529 1065.634 1167.995
529 1065.91 1168.111
530 1066.187 1168.226
531 1066.463 1168.342
532 1066.74 1168.457
534 1067.016 1168.573
534 1067.292 1168.689
535 1067.569 1168.804
536 1067.845 1168.92
538 1068.121 1169.035
538 1068.397 1169.151
539 1068.674 1169.266
540 1068.95 1169.382
541 1069.226 1169.497
542 1069.502 1169.613
544 1069.779 1169.728
544 1070.055 1169.844
545 1070.332 1169.959
546 1070.608 1170.075
547 1070.885 1170.191
549 1071.161 1170.306
549 1071.437 1170.422
550 1071.714 1170.537
551 1071.99 1170.653
552 1072.266 1170.768
554 1072.542 1170.884
554 1072.818 1170.999
555 1073.094 1171.115
556 1073.371 1171.23
558 1073.647 1171.346
558 1073.923 1171.461
559 1074.199 1171.577
560 1074.476 1171.692
561 1074.752 1171.808
562 1075.028 1171.923
564 1075.304 1172.039
564 1075.58 1172.154
565 1075.856 1172.27
566 1076.133 1172.385
568 1076.409 1172.501
568 1076.686 1172.616
569 1076.962 1172.732
570 1077.239 1172.847
571 1077.515 1172.963
573 1077.791 1173.079
573 1078.068 1173.194
574 1078.344 1173.31
575 1078.62 1173.425
576 1078.896 1173.541
578 1079.173 1173.656
578 1079.449 1173.772
579 1079.725 1173.887
580 1080.001 1174.003
581 1080.278 1174.118
582 1080.554 1174.234
584 1081.084 1174.455
584 1081.36 1174.571
585 1081.662 1174.604
586 1081.954 1174.676
588 1082.246 1174.749
588 1082.538 1174.822
589 1082.83 1174.894
590 1083.122 1174.967
591 1083.414 1175.04
593 1083.706 1175.112
593 1083.998 1175.185
594 1084.29 1175.257
595 1084.582 1175.33
596 1084.874 1175.403
597 1085.166 1175.475
599 1085.458 1175.548
599 1085.75 1175.621
600 1086.042 1175.693
601 1086.334 1175.766
602 1086.626 1175.839
604 1086.918 1175.911
604 1087.21 1175.984
605 1087.502 1176.056
606 1087.794 1176.129
608 1088.086 1176.202
608 1088.378 1176.274
609 1088.67 1176.347
610 1088.962 1176.42
611 1089.254 1176.492
613 1089.546 1176.565
613 1089.838 1176.637
614 1090.13 1176.71
615 1090.422 1176.783
616 1090.714 1176.855
618 1091.006 1176.928
618 1091.298 1177
619 1091.589 1177.073
620 1091.881 1177.146
621 1092.173 1177.218
623 1092.465 1177.291
623 1092.757 1177.363
624 1093.049 1177.436
624 1093.341 1177.509
625 1093.633 1177.581
627 1093.924 1177.654
627 1094.215 1177.726
628 1094.506 1177.799
629 1094.797 1177.871
630 1095.088 1177.943
632 1095.38 1178.016
632 1095.671 1178.088
633 1095.963 1178.161
634 1096.255 1178.234
635 1096.547 1178.306
637 1096.839 1178.379
637 1097.131 1178.451
638 1097.423 1178.524
639 1097.715 1178.597
640 1098.007 1178.669
642 1098.299 1178.742
642 1098.591 1178.814
643 1098.882 1178.887
644 1099.174 1178.959
645 1099.466 1179.032
647 1099.758 1179.105
647 1100.05 1179.177
648 1100.342 1179.25
649 1100.634 1179.323
650 1100.926 1179.395
651 1101.218 1179.468
653 1101.51 1179.541
653 1101.802 1179.613
654 1102.094 1179.686
655 1102.386 1179.758
656 1102.678 1179.831
658 1103.134 1179.945
658 1103.426 1180.017
659 1103.727 1180.025
660 1104.025 1180.063
661 1104.322 1180.102
663 1104.619 1180.141
663 1104.916 1180.179
664 1105.213 1180.218
665 1105.51 1180.256
666 1105.807 1180.295
668 1106.104 1180.333
668 1106.401 1180.372
669 1106.698 1180.411
670 1106.995 1180.449
672 1107.292 1180.488
672 1107.589 1180.526
673 1107.886 1180.565
674 1108.183 1180.603
675 1108.48 1180.642
677 1108.777 1180.68
677 1109.074 1180.719
678 1109.371 1180.758
679 1109.668 1180.796
680 1109.965 1180.835
681 1110.262 1180.873
683 1110.559 1180.912
683 1110.856 1180.95
684 1111.153 1180.989
685 1111.45 1181.027
686 1111.747 1181.066
688 1112.044 1181.105
688 1112.341 1181.143
689 1112.638 1181.182
690 1112.935 1181.22
691 1113.232 1181.259
693 1113.529 1181.297
693 1113.826 1181.336
694 1114.123 1181.375
695 1114.42 1181.413
696 1114.718 1181.452
698 1115.016 1181.49
698 1115.313 1181.529
699 1115.61 1181.568
700 1115.908 1181.606
702 1116.205 1181.645
702 1116.503 1181.683
703 1116.801 1181.722
704 1117.098 1181.761
705 1117.396 1181.799
706 1117.693 1181.838
708 1117.99 1181.877
708 1118.287 1181.915
709 1118.584 1181.954
710 1118.881 1181.992
711 1119.178 1182.031
713 1119.475 1182.069
713 1119.772 1182.108
714 1120.069 1182.146
715 1120.366 1182.185
717 1120.663 1182.224
717 1120.96 1182.262
718 1121.257 1182.301
719 1121.554 1182.339
720 1121.851 1182.378
722 1122.148 1182.416
722 1122.445 1182.455
723 1122.742 1182.494
724 1123.039 1182.532
725 1123.336 1182.571
727 1123.633 1182.609
727 1123.93 1182.648
728 1124.227 1182.686
729 1124.524 1182.725
730 1124.821 1182.763
732 1125.118 1182.802
732 1125.415 1182.841
733 1125.713 1182.879
734 1126.01 1182.918
735 1126.307 1182.956
736 1126.604 1182.995
738 1126.901 1183.033
738 1127.198 1183.072
739 1127.495 1183.111
740 1127.792 1183.149
741 1127.772 1183.146
743 1127.752 1183.145
743 1127.732 1183.143
744 1127.712 1183.141
745 1127.692 1183.14
746 1127.672 1183.138
748 1127.652 1183.137
748 1127.632 1183.135
749 1127.612 1183.134
750 1127.91 1183.165
752 1128.21 1183.179
752 1128.51 1183.202
753 1128.81 1183.225
754 1129.11 1183.248
755 1129.41 1183.27
757 1129.71 1183.293
757 1130.01 1183.316
758 1130.31 1183.339
759 1130.61 1183.361
760 1130.91 1183.384
761 1131.21 1183.407
763 1131.51 1183.43
763 1131.81 1183.453
764 1132.11 1183.475
765 1132.41 1183.498
767 1132.71 1183.521
767 1133.01 1183.544
768 1133.31 1183.566
769 1133.61 1183.589
770 1133.91 1183.612
771 1134.21 1183.635
773 1134.51 1183.658
773 1134.81 1183.68
774 1135.11 1183.703
775 1135.41 1183.726
777 1135.71 1183.749
777 1136.01 1183.771
778 1136.31 1183.794
779 1136.61 1183.817
780 1136.91 1183.84
782 1137.21 1183.863
782 1137.51 1183.885
783 1137.81 1183.908
784 1138.11 1183.931
785 1138.41 1183.954
786 1138.71 1183.976
788 1139.01 1183.999
788 1139.31 1184.022
789 1139.61 1184.045
790 1139.91 1184.068
791 1140.21 1184.09
793 1140.51 1184.113
793 1140.81 1184.136
794 1141.11 1184.159
795 1141.41 1184.181
796 1141.71 1184.204
798 1142.01 1184.227
798 1142.31 1184.25
799 1142.61 1184.273
800 1142.91 1184.295
801 1143.21 1184.318
803 1143.51 1184.341
803 1143.81 1184.364
804 1144.11 1184.386
805 1144.41 1184.409
806 1144.71 1184.432
808 1145.01 1184.455
808 1145.31 1184.478
809 1145.61 1184.5
810 1145.91 1184.523
811 1146.21 1184.546
813 1146.51 1184.569
813 1146.81 1184.591
814 1147.11 1184.614
815 1147.41 1184.637
817 1147.71 1184.66
817 1148.01 1184.682
818 1148.31 1184.705
819 1148.61 1184.728
820 1148.91 1184.751
821 1149.21 1184.774
823 1149.51 1184.796
823 1149.81 1184.819
824 1150.11 1184.842
825 1150.41 1184.865
827 1150.71 1184.887
827 1151.01 1184.91
828 1151.31 1184.933
829 1151.61 1184.956
830 1151.91 1184.979
831 1152.21 1185.001
833 1152.51 1185.024
833 1152.81 1185.047
834 1153.11 1185.07
835 1153.41 1185.093
836 1153.71 1185.115
838 1154.01 1185.138
838 1154.31 1185.161
839 1154.61 1185.184
840 1154.91 1185.206
841 1155.21 1185.229
843 1155.51 1185.252
843 1155.81 1185.275
844 1156.11 1185.297
845 1156.41 1185.32
846 1156.71 1185.343
848 1157.01 1185.366
848 1157.31 1185.389
849 1157.61 1185.411
850 1157.91 1185.434
851 1158.21 1185.457
853 1158.51 1185.48
853 1158.81 1185.502
854 1159.11 1185.525
855 1159.41 1185.548
856 1159.71 1185.571
858 1160.01 1185.594
858 1160.31 1185.616
859 1160.61 1185.639
860 1160.909 1185.651
861 1161.208 1185.665
863 1161.507 1185.679
863 1161.806 1185.693
864 1162.105 1185.708
865 1162.404 1185.722
866 1162.703 1185.736
868 1163.002 1185.75
868 1163.301 1185.764
869 1163.6 1185.778
870 1163.899 1185.792
871 1164.198 1185.806
873 1164.497 1185.82
873 1164.796 1185.834
874 1165.095 1185.849
875 1165.394 1185.863
877 1165.693 1185.877
877 1165.992 1185.891
878 1166.291 1185.905
879 1166.59 1185.919
880 1166.889 1185.933
881 1167.188 1185.947
883 1167.487 1185.961
883 1167.786 1185.975
884 1168.085 1185.99
885 1168.384 1186.004
886 1168.683 1186.018
888 1168.982 1186.032
888 1169.281 1186.046
889 1169.58 1186.06
890 1169.879 1186.074
891 1170.178 1186.088
893 1170.477 1186.102
893 1170.776 1186.116
894 1171.075 1186.13
895 1171.374 1186.145
896 1171.673 1186.159
898 1171.972 1186.173
898 1172.271 1186.187
899 1172.57 1186.201
900 1172.869 1186.215
901 1173.168 1186.229
903 1173.467 1186.243
903 1173.766 1186.257
904 1174.065 1186.271
905 1174.364 1186.286
906 1174.663 1186.3
908 1174.962 1186.314
908 1175.261 1186.328
909 1175.56 1186.342
910 1175.859 1186.356
911 1176.158 1186.37
913 1176.457 1186.384
913 1176.756 1186.398
914 1177.055 1186.412
915 1177.354 1186.427
916 1177.653 1186.441
918 1177.952 1186.455
918 1178.251 1186.469
919 1178.55 1186.483
920 1178.849 1186.497
921 1179.148 1186.511
923 1179.447 1186.525
923 1179.746 1186.539
924 1180.045 1186.553
925 1180.344 1186.568
926 1180.643 1186.582
928 1180.942 1186.596
928 1181.241 1186.61
929 1181.54 1186.624
930 1181.839 1186.638
931 1182.138 1186.652
933 1182.432 1186.666
933 1182.726 1186.679
934 1183.02 1186.693
935 1183.314 1186.707
936 1183.608 1186.72
937 1183.902 1186.734
939 1184.196 1186.748
939 1184.49 1186.761
940 1184.784 1186.775
941 1185.078 1186.788
943 1185.372 1186.802
943 1185.666 1186.816
944 1185.96 1186.829
945 1186.254 1186.843
946 1186.553 1186.857
948 1186.852 1186.871
948 1187.151 1186.884
949 1187.45 1186.898
950 1187.749 1186.912
951 1188.048 1186.926
953 1188.347 1186.94
953 1188.646 1186.954
954 1188.945 1186.968
955 1189.244 1186.981
956 1189.543 1186.995
958 1189.842 1187.009
958 1190.141 1187.023
959 1190.44 1187.037
960 1190.739 1187.051
961 1191.038 1187.064
963 1191.337 1187.078
963 1191.636 1187.092
964 1191.935 1187.106
965 1192.234 1187.12
966 1192.533 1187.134
968 1192.832 1187.147
968 1193.131 1187.161
969 1193.43 1187.175
970 1193.729 1187.189
971 1194.028 1187.203
973 1194.327 1187.217
973 1194.626 1187.231
974 1194.925 1187.244
975 1195.224 1187.258
976 1195.523 1187.272
978 1195.822 1187.286
978 1196.121 1187.3
979 1196.42 1187.314
980 1196.719 1187.328
981 1197.018 1187.341
983 1197.317 1187.355
983 1197.616 1187.369
984 1197.915 1187.383
985 1198.214 1187.397
986 1198.513 1187.411
988 1198.812 1187.424
988 1199.111 1187.438
989 1199.41 1187.452
990 1199.709 1187.466
991 1200.008 1187.48
993 1200.307 1187.494
993 1200.606 1187.508
994 1200.905 1187.521
995 1201.204 1187.535
996 1201.503 1187.549
998 1201.802 1187.563
998 1202.101 1187.577
999 1202.4 1187.591
1000 1202.699 1187.604
1001 1202.998 1187.618
1003 1203.297 1187.632
1003 1203.596 1187.646
1004 1203.895 1187.66
1005 1204.194 1187.674
1006 1204.493 1187.688
1008 1204.792 1187.701
1008 1205.091 1187.715
1009 1205.39 1187.729
1010 1205.689 1187.743
1011 1205.988 1187.757
1013 1206.287 1187.771
1013 1206.586 1187.784
1014 1206.885 1187.798
1015 1207.184 1187.812
1016 1207.483 1187.826
1018 1207.782 1187.84
1018 1208.081 1187.854
1019 1208.38 1187.868
1020 1208.604 1187.878
1021 1208.828 1187.885
1023 1209.052 1187.893
1023 1209.276 1187.901
1024 1209.5 1187.908
1025 1209.724 1187.916
1026 1210.023 1187.926
1028 1210.322 1187.936
1028 1210.621 1187.946
1029 1210.92 1187.956
1030 1211.219 1187.966
1031 1211.518 1187.976
1033 1211.817 1187.986
1033 1212.116 1187.996
1034 1212.415 1188.006
1035 1212.714 1188.016
1036 1213.013 1188.027
1038 1213.312 1188.037
1038 1213.611 1188.047
1039 1213.91 1188.057
1040 1214.209 1188.067
1041 1214.508 1188.077
1043 1214.807 1188.087
1043 1215.106 1188.097
1044 1215.405 1188.107
1045 1215.704 1188.117
1046 1216.003 1188.128
1048 1216.302 1188.138
1048 1216.601 1188.148
1049 1216.9 1188.158
1050 1217.199 1188.168
1051 1217.498 1188.178
1053 1217.797 1188.188
1053 1218.096 1188.198
1054 1218.395 1188.208
1055 1218.694 1188.218
1056 1218.993 1188.228
1058 1219.292 1188.239
1058 1219.591 1188.249
1059 1219.89 1188.259
1060 1220.189 1188.269
1061 1220.488 1188.279
1063 1220.787 1188.289
1063 1221.086 1188.299
1064 1221.385 1188.309
1065 1221.684 1188.319
1066 1221.983 1188.329
1068 1222.282 1188.339
1068 1222.581 1188.349
1069 1222.88 1188.36
1070 1223.179 1188.37
1071 1223.478 1188.38
1073 1223.777 1188.39
1073 1224.076 1188.4
1074 1224.375 1188.41
1075 1224.674 1188.42
1076 1224.973 1188.43
1078 1225.272 1188.44
1078 1225.571 1188.45
1079 1225.87 1188.46
1080 1226.169 1188.471
1081 1226.468 1188.481
1083 1226.767 1188.491
1083 1227.066 1188.501
1084 1227.365 1188.511
1085 1227.664 1188.521
1086 1227.963 1188.531
1088 1228.262 1188.541
1088 1228.561 1188.551
1089 1228.86 1188.561
1090 1229.159 1188.571
1091 1229.458 1188.582
1093 1229.757 1188.592
1093 1230.056 1188.602
1094 1230.355 1188.612
1095 1230.654 1188.622
1096 1230.953 1188.632
1098 1231.252 1188.642
1098 1231.551 1188.652
1099 1231.85 1188.662
1100 1232.149 1188.672
1101 1232.448 1188.682
1103 1232.747 1188.693
1103 1233.046 1188.703
1104 1233.345 1188.713
1105 1233.644 1188.723
1106 1233.943 1188.733
1108 1234.242 1188.743
1108 1234.541 1188.753
1109 1234.84 1188.763
1110 1235.139 1188.773
1111 1235.438 1188.783
1113 1235.755 1188.794
1113 1236.055 1188.776
1114 1236.355 1188.767
1115 1236.655 1188.757
1116 1236.955 1188.747
1118 1237.255 1188.738
1118 1237.555 1188.728
1119 1237.855 1188.719
1120 1238.155 1188.709
1121 1238.455 1188.699
1123 1238.755 1188.69
1123 1239.055 1188.68
1124 1239.355 1188.671
1125 1239.655 1188.661
1126 1239.955 1188.652
1128 1240.255 1188.642
1128 1240.555 1188.632
1129 1240.855 1188.623
1130 1241.155 1188.613
1131 1241.455 1188.604
1133 1241.755 1188.594
1133 1242.055 1188.584
1134 1242.355 1188.575
1135 1242.655 1188.565
1136 1242.955 1188.556
1138 1243.255 1188.546
1138 1243.555 1188.537
1139 1243.855 1188.527
1140 1244.155 1188.517
1141 1244.455 1188.508
1143 1244.755 1188.498
1143 1245.055 1188.489
1144 1245.355 1188.479
1145 1245.655 1188.469
1146 1245.955 1188.46
1148 1246.255 1188.45
1148 1246.555 1188.441
1149 1246.855 1188.431
