3;next_y_vals;[1128.843,1128.845,1128.848,1128.850,1128.853,1128.856,1128.858,1128.861,1128.863,1128.866,1128.869,1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969]
4;x;911.878
4;y;1128.856
4;s;127.234
4;d;6.000
4;yaw;0.479
4;speed;33.554
4;end_path_s;140.433
4;end_path_d;6.001
4;previous_path_x;[912.178,912.478,912.778,913.078,913.378,913.678,913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078]
4;previous_path_y;[1128.858,1128.861,1128.863,1128.866,1128.869,1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969]
4;next_s_vals;[140.733,141.033,141.333,141.633,141.933,142.233]
4;next_d_vals;[6.000,6.000,6.000,6.000,6.000,6.000]
4;next_x_vals;[912.178,912.478,912.778,913.078,913.378,913.678,913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.978,926.278,926.578,926.878]
4;next_y_vals;[1128.858,1128.861,1128.863,1128.866,1128.869,1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985]
5;x;912.178
5;y;1128.858
5;s;127.534
5;d;6.000
5;yaw;0.479
5;speed;33.540
5;end_path_s;142.233
5;end_path_d;6.000
5;previous_path_x;[912.478,912.778,913.078,913.378,913.678,913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878]
5;previous_path_y;[1128.861,1128.863,1128.866,1128.869,1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985]
5;next_s_vals;[142.533]
5;next_d_vals;[6.000]
5;next_x_vals;[912.478,912.778,913.078,913.378,913.678,913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177]
5;next_y_vals;[1128.861,1128.863,1128.866,1128.869,1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988]
6;x;912.478
6;y;1128.861
6;s;127.834
6;d;6.000
6;yaw;0.478
6;speed;33.554
6;end_path_s;142.533
6;end_path_d;6.000
6;previous_path_x;[912.778,913.078,913.378,913.678,913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177]
6;previous_path_y;[1128.863,1128.866,1128.869,1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988]
6;next_s_vals;[142.833]
6;next_d_vals;[6.000]
6;next_x_vals;[912.778,913.078,913.378,913.678,913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477]
6;next_y_vals;[1128.863,1128.866,1128.869,1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990]
7;x;912.778
7;y;1128.863
7;s;128.133
7;d;6.000
7;yaw;0.478
7;speed;33.560
7;end_path_s;142.833
7;end_path_d;6.000
7;previous_path_x;[913.078,913.378,913.678,913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477]
7;previous_path_y;[1128.866,1128.869,1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990]
7;next_s_vals;[143.133]
7;next_d_vals;[6.000]
7;next_x_vals;[913.078,913.378,913.678,913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777]
7;next_y_vals;[1128.866,1128.869,1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993]
8;x;913.078
8;y;1128.866
8;s;128.434
8;d;6.000
8;yaw;0.572
8;speed;33.554
8;end_path_s;143.133
8;end_path_d;6.000
8;previous_path_x;[913.378,913.678,913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777]
8;previous_path_y;[1128.869,1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993]
8;next_s_vals;[143.433]
8;next_d_vals;[6.000]
8;next_x_vals;[913.378,913.678,913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777,928.077]
8;next_y_vals;[1128.869,1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993,1128.995]
9;x;913.378
9;y;1128.869
9;s;128.733
9;d;6.000
9;yaw;0.478
9;speed;33.554
9;end_path_s;143.433
9;end_path_d;6.001
9;previous_path_x;[913.678,913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777,928.077]
9;previous_path_y;[1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993,1128.995]
9;next_s_vals;[143.733]
9;next_d_vals;[6.000]
9;next_x_vals;[913.678,913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777,928.077,928.377]
9;next_y_vals;[1128.871,1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993,1128.995,1128.998]
10;x;913.678
10;y;1128.871
10;s;129.034
10;d;6.000
10;yaw;0.478
10;speed;33.553
10;end_path_s;143.733
10;end_path_d;6.000
10;previous_path_x;[913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777,928.077,928.377]
10;previous_path_y;[1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993,1128.995,1128.998]
10;next_s_vals;[144.033]
10;next_d_vals;[6.000]
10;next_x_vals;[913.978,914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777,928.077,928.377,928.677]
10;next_y_vals;[1128.874,1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993,1128.995,1128.998,1129.001]
11;x;913.978
11;y;1128.874
11;s;129.333
11;d;6.000
11;yaw;0.478
11;speed;33.554
11;end_path_s;144.033
11;end_path_d;6.001
11;previous_path_x;[914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777,928.077,928.377,928.677]
11;previous_path_y;[1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993,1128.995,1128.998,1129.000]
11;next_s_vals;[144.333]
11;next_d_vals;[6.000]
11;next_x_vals;[914.278,914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777,928.077,928.377,928.677,928.977]
11;next_y_vals;[1128.876,1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993,1128.995,1128.998,1129.000,1129.003]
12;x;914.278
12;y;1128.876
12;s;129.634
12;d;6.000
12;yaw;0.479
12;speed;33.560
12;end_path_s;144.333
12;end_path_d;6.000
12;previous_path_x;[914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777,928.077,928.377,928.677,928.977]
12;previous_path_y;[1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993,1128.995,1128.998,1129.000,1129.003]
12;next_s_vals;[144.633]
12;next_d_vals;[6.000]
12;next_x_vals;[914.578,914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777,928.077,928.377,928.677,928.977,929.277]
12;next_y_vals;[1128.879,1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993,1128.995,1128.998,1129.000,1129.003,1129.006]
13;x;914.578
13;y;1128.879
13;s;129.933
13;d;6.000
13;yaw;0.479
13;speed;33.541
13;end_path_s;144.632
13;end_path_d;6.000
13;previous_path_x;[914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777,928.077,928.377,928.677,928.977,929.277]
13;previous_path_y;[1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993,1128.995,1128.998,1129.000,1129.003,1129.006]
13;next_s_vals;[144.933]
13;next_d_vals;[6.000]
13;next_x_vals;[914.878,915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777,928.077,928.377,928.677,928.977,929.277,929.577]
13;next_y_vals;[1128.881,1128.884,1128.887,1128.889,1128.892,1128.894,1128.897,1128.900,1128.902,1128.905,1128.907,1128.910,1128.913,1128.915,1128.918,1128.920,1128.923,1128.926,1128.928,1128.931,1128.933,1128.936,1128.938,1128.941,1128.944,1128.946,1128.949,1128.951,1128.954,1128.957,1128.959,1128.962,1128.964,1128.967,1128.969,1128.972,1128.975,1128.977,1128.980,1128.982,1128.985,1128.988,1128.990,1128.993,1128.995,1128.998,1129.000,1129.003,1129.006,1129.008]
14;x;914.878
14;y;1128.881
14;s;130.233
14;d;6.001
14;yaw;0.478
14;speed;33.553
14;end_path_s;144.932
14;end_path_d;6.001
14;previous_path_x;[915.178,915.478,915.778,916.078,916.378,916.678,916.978,917.278,917.578,917.878,918.178,918.478,918.778,919.078,919.378,919.678,919.978,920.278,920.578,920.878,921.178,921.478,921.778,922.078,922.378,922.678,922.978,923.278,923.578,923.878,924.178,924.478,924.778,925.078,925.378,925.678,925.977,926.278,926.577,926.878,927.177,927.477,927.777,928.077,928.377,928.677,928.977,929.277,929.577]
