radar_nis 66.7423
lidar_nis 0.251357
radar_nis 1.4083
lidar_nis 0.17145
radar_nis 2.61197
lidar_nis 0.159812
radar_nis 3.2664
lidar_nis 0.00274052
radar_nis 0.146368
lidar_nis 1.07793
radar_nis 1.40513
lidar_nis 2.53023
radar_nis 3.09317
lidar_nis 0.353187
radar_nis 1.27129
lidar_nis 11.1686
radar_nis 0.775123
lidar_nis 3.26788
radar_nis 1.381
lidar_nis 1.78829
radar_nis 2.73337
lidar_nis 3.05353
radar_nis 0.151099
lidar_nis 0.274963
radar_nis 1.4729
lidar_nis 2.20409
radar_nis 4.07919
lidar_nis 0.640227
radar_nis 1.59156
lidar_nis 0.204601
radar_nis 4.96759
lidar_nis 0.640352
radar_nis 5.13755
lidar_nis 0.490806
radar_nis 3.35797
lidar_nis 3.22027
radar_nis 3.6418
lidar_nis 0.968249
radar_nis 2.17607
lidar_nis 0.956621
radar_nis 1.94288
lidar_nis 2.39163
radar_nis 0.482233
lidar_nis 0.211958
radar_nis 1.10191
lidar_nis 0.611189
radar_nis 0.479874
lidar_nis 3.00302
radar_nis 2.0332
lidar_nis 2.18499
radar_nis 7.75818
lidar_nis 1.02812
radar_nis 0.0892403
lidar_nis 0.566632
radar_nis 0.974776
lidar_nis 2.3727
radar_nis 2.50435
lidar_nis 0.847409
radar_nis 1.92472
lidar_nis 0.448778
radar_nis 0.821414
lidar_nis 0.325612
radar_nis 1.10733
lidar_nis 0.271156
radar_nis 0.526072
lidar_nis 0.480791
radar_nis 2.33389
lidar_nis 0.613734
radar_nis 1.1377
lidar_nis 0.121444
radar_nis 2.0695
lidar_nis 1.54248
radar_nis 0.400261
lidar_nis 0.990402
radar_nis 0.659427
lidar_nis 0.875822
radar_nis 0.192865
lidar_nis 1.37538
radar_nis 0.59715
lidar_nis 3.47139
radar_nis 2.76621
lidar_nis 2.08139
radar_nis 0.18664
lidar_nis 1.32545
radar_nis 1.58923
lidar_nis 2.97529
radar_nis 0.274533
lidar_nis 3.90265
radar_nis 0.722907
lidar_nis 3.2654
radar_nis 1.83909
lidar_nis 1.09535
radar_nis 5.52336
lidar_nis 1.23136
radar_nis 2.18142
lidar_nis 1.89853
radar_nis 3.59944
lidar_nis 0.0182359
radar_nis 7.47835
lidar_nis 4.27642
radar_nis 3.03445
lidar_nis 0.841296
radar_nis 2.27994
lidar_nis 1.59779
radar_nis 1.51172
lidar_nis 1.18836
radar_nis 1.11633
lidar_nis 1.16267
radar_nis 0.590975
lidar_nis 0.273334
radar_nis 1.09979
lidar_nis 1.12713
radar_nis 2.70174
lidar_nis 2.16111
radar_nis 5.41952
lidar_nis 2.88164
radar_nis 0.938772
lidar_nis 0.146566
radar_nis 1.41656
lidar_nis 0.478102
radar_nis 0.147465
lidar_nis 0.404519
radar_nis 4.75902
lidar_nis 2.01056
radar_nis 4.47969
lidar_nis 3.54373
radar_nis 1.75853
lidar_nis 1.09427
radar_nis 1.61027
lidar_nis 1.1493
radar_nis 4.79079
lidar_nis 0.539853
radar_nis 1.34061
lidar_nis 0.267725
radar_nis 2.22469
lidar_nis 2.62885
radar_nis 2.46003
lidar_nis 0.794521
radar_nis 7.37893
lidar_nis 0.704792
radar_nis 2.34586
lidar_nis 0.966838
radar_nis 3.94926
lidar_nis 1.92837
radar_nis 1.74696
lidar_nis 0.483913
radar_nis 0.995767
lidar_nis 0.789701
radar_nis 0.246906
lidar_nis 1.46589
radar_nis 1.57816
lidar_nis 0.259234
radar_nis 1.39877
lidar_nis 2.18144
radar_nis 1.86852
lidar_nis 0.133745
radar_nis 0.6793
lidar_nis 1.82847
radar_nis 0.763489
lidar_nis 0.590197
radar_nis 3.0674
lidar_nis 0.298446
radar_nis 4.16486
lidar_nis 3.90056
radar_nis 0.709694
lidar_nis 1.25381
radar_nis 1.28304
lidar_nis 0.383683
radar_nis 1.00892
lidar_nis 3.29244
radar_nis 3.21519
lidar_nis 2.91711
radar_nis 0.0558279
lidar_nis 0.0646314
radar_nis 2.5217
lidar_nis 2.34652
radar_nis 0.181008
lidar_nis 0.114306
radar_nis 0.452554
lidar_nis 0.120455
radar_nis 2.27148
lidar_nis 0.216773
radar_nis 1.24413
lidar_nis 2.39414
radar_nis 1.41859
lidar_nis 1.84982
radar_nis 3.28488
lidar_nis 0.728845
radar_nis 1.22924
lidar_nis 0.914719
radar_nis 0.761076
lidar_nis 1.22717
radar_nis 5.30236
lidar_nis 2.99523
radar_nis 2.59404
lidar_nis 1.14612
radar_nis 1.48953
lidar_nis 5.93211
radar_nis 2.04394
lidar_nis 0.00144393
radar_nis 1.66252
lidar_nis 0.39776
radar_nis 3.50302
lidar_nis 2.43478
radar_nis 0.516786
lidar_nis 1.56215
radar_nis 1.62748
lidar_nis 0.612765
radar_nis 0.716449
lidar_nis 1.66286
radar_nis 1.91944
lidar_nis 0.788795
radar_nis 1.38387
lidar_nis 0.492965
radar_nis 1.48852
lidar_nis 4.52016
radar_nis 0.375034
lidar_nis 1.04841
radar_nis 1.10259
lidar_nis 3.67025
radar_nis 2.16179
lidar_nis 0.520733
radar_nis 2.57907
lidar_nis
