radar_nis 73.5871
lidar_nis 0.218955
radar_nis 1.8278
lidar_nis 0.163673
radar_nis 6.89438
lidar_nis 0.242854
radar_nis 5.02698
lidar_nis 0.00366481
radar_nis 0.145767
lidar_nis 1.05261
radar_nis 1.53175
lidar_nis 2.36746
radar_nis 3.9269
lidar_nis 0.299336
radar_nis 1.56606
lidar_nis 11.3535
radar_nis 0.972996
lidar_nis 3.12221
radar_nis 1.92972
lidar_nis 1.85006
radar_nis 3.35815
lidar_nis 3.61779
radar_nis 0.273095
lidar_nis 0.170771
radar_nis 1.77199
lidar_nis 2.47405
radar_nis 5.35687
lidar_nis 0.50122
radar_nis 2.17994
lidar_nis 0.247062
radar_nis 6.53164
lidar_nis 0.652721
radar_nis 6.77061
lidar_nis 0.638917
radar_nis 4.25828
lidar_nis 2.79981
radar_nis 4.59864
lidar_nis 1.05395
radar_nis 2.56353
lidar_nis 1.22127
radar_nis 2.65213
lidar_nis 2.25741
radar_nis 0.635103
lidar_nis 0.247189
radar_nis 1.45328
lidar_nis 0.736919
radar_nis 0.614153
lidar_nis 3.14003
radar_nis 2.45154
lidar_nis 2.40142
radar_nis 10.7243
lidar_nis 0.921882
radar_nis 0.106583
lidar_nis 0.479827
radar_nis 1.35122
lidar_nis 2.5312
radar_nis 3.23997
lidar_nis 0.720487
radar_nis 2.5423
lidar_nis 0.338052
radar_nis 1.14676
lidar_nis 0.325135
radar_nis 1.36213
lidar_nis 0.276571
radar_nis 0.748269
lidar_nis 0.494128
radar_nis 2.92165
lidar_nis 0.644192
radar_nis 1.51921
lidar_nis 0.11317
radar_nis 2.72318
lidar_nis 1.34003
radar_nis 0.498714
lidar_nis 1.07649
radar_nis 0.96515
lidar_nis 0.919524
radar_nis 0.263042
lidar_nis 1.35664
radar_nis 0.777284
lidar_nis 3.55056
radar_nis 3.54803
lidar_nis 2.01179
radar_nis 0.283457
lidar_nis 1.26411
radar_nis 2.10726
lidar_nis 2.99391
radar_nis 0.411963
lidar_nis 3.92157
radar_nis 0.914904
lidar_nis 3.49744
radar_nis 2.10594
lidar_nis 1.27561
radar_nis 7.53809
lidar_nis 1.16067
radar_nis 2.6246
lidar_nis 2.1612
radar_nis 4.83348
lidar_nis 0.0331858
radar_nis 9.44846
lidar_nis 5.14671
radar_nis 4.21922
lidar_nis 0.852842
radar_nis 2.76172
lidar_nis 2.12807
radar_nis 2.11359
lidar_nis 0.888359
radar_nis 1.35763
lidar_nis 1.4632
radar_nis 0.753552
lidar_nis 0.409131
radar_nis 1.34085
lidar_nis 1.00986
radar_nis 3.42139
lidar_nis 2.30554
radar_nis 7.4137
lidar_nis 3.13432
radar_nis 1.23837
lidar_nis 0.229216
radar_nis 1.84364
lidar_nis 0.340665
radar_nis 0.205606
lidar_nis 0.495399
radar_nis 6.57648
lidar_nis 2.09273
radar_nis 6.05967
lidar_nis 3.61013
radar_nis 2.0187
lidar_nis 1.02123
radar_nis 2.31459
lidar_nis 1.04613
radar_nis 6.45231
lidar_nis 0.646486
radar_nis 1.83743
lidar_nis 0.201757
radar_nis 3.00402
lidar_nis 2.79339
radar_nis 3.27898
lidar_nis 0.755735
radar_nis 10.1576
lidar_nis 0.700439
radar_nis 3.25067
lidar_nis 1.05464
radar_nis 5.41286
lidar_nis 1.98725
radar_nis 2.24271
lidar_nis 0.580984
radar_nis 1.21835
lidar_nis 0.688108
radar_nis 0.282958
lidar_nis 1.3922
radar_nis 2.06683
lidar_nis 0.24922
radar_nis 1.92034
lidar_nis 2.19913
radar_nis 2.53221
lidar_nis 0.144626
radar_nis 0.926605
lidar_nis 1.83053
radar_nis 1.04994
lidar_nis 0.59731
radar_nis 4.1216
lidar_nis 0.315073
radar_nis 5.59656
lidar_nis 3.91371
radar_nis 1.00678
lidar_nis 1.36216
radar_nis 1.66567
lidar_nis 0.429201
radar_nis 1.44055
lidar_nis 3.33187
radar_nis 4.33735
lidar_nis 3.07141
radar_nis 0.0900831
lidar_nis 0.100922
radar_nis 3.38136
lidar_nis 2.55326
radar_nis 0.25359
lidar_nis 0.133315
radar_nis 0.586679
lidar_nis 0.106517
radar_nis 3.04771
lidar_nis 0.228153
radar_nis 1.63337
lidar_nis 2.42365
radar_nis 1.87569
lidar_nis 2.00102
radar_nis 4.60429
lidar_nis 0.644697
radar_nis 1.64097
lidar_nis 1.02319
radar_nis 1.07588
lidar_nis 1.27216
radar_nis 6.97237
lidar_nis 2.94101
radar_nis 3.63472
lidar_nis 1.15642
radar_nis 2.03524
lidar_nis 6.2305
radar_nis 2.41515
lidar_nis 0.0161459
radar_nis 2.35787
lidar_nis 0.503466
radar_nis 4.56712
lidar_nis 2.25724
radar_nis 0.554961
lidar_nis 1.5967
radar_nis 2.22536
lidar_nis 0.588504
radar_nis 0.968124
lidar_nis 1.66997
radar_nis 2.40154
lidar_nis 0.764583
radar_nis 1.95782
lidar_nis 0.533887
radar_nis 1.86662
lidar_nis 4.60029
radar_nis 0.422934
lidar_nis 0.989375
radar_nis 1.51304
lidar_nis 3.82877
radar_nis 2.7832
lidar_nis 0.416434
radar_nis 3.35185
lidar_nis 0.429637
ra
