radar_nis 66.7423
lidar_nis 0.207268
radar_nis 0.938889
lidar_nis 0.398361
radar_nis 1.10724
lidar_nis 0.303627
radar_nis 3.74385
lidar_nis 0.137699
radar_nis 0.308859
lidar_nis 0.0786808
radar_nis 1.28865
lidar_nis 0.873487
radar_nis 1.9771
lidar_nis 0.0561836
radar_nis 0.868931
lidar_nis 2.73895
radar_nis 1.10316
lidar_nis 0.766268
radar_nis 1.28305
lidar_nis 0.59416
radar_nis 1.95167
lidar_nis 1.496
radar_nis 0.657888
lidar_nis 0.0125205
radar_nis 1.3311
lidar_nis 0.959042
radar_nis 3.68352
lidar_nis 0.0362421
radar_nis 1.72114
lidar_nis 0.118929
radar_nis 4.84729
lidar_nis 0.19487
radar_nis 4.5548
lidar_nis 0.296175
radar_nis 2.59848
lidar_nis 0.512563
radar_nis 3.07448
lidar_nis 0.430788
radar_nis 1.8691
lidar_nis 0.55407
radar_nis 1.52819
lidar_nis 0.371452
radar_nis 0.564858
lidar_nis 0.134862
radar_nis 1.05395
lidar_nis 0.313711
radar_nis 0.620522
lidar_nis 0.995495
radar_nis 1.60981
lidar_nis 0.902715
radar_nis 8.71603
lidar_nis 0.139663
radar_nis 0.128038
lidar_nis 0.0735465
radar_nis 1.02196
lidar_nis 0.742579
radar_nis 2.27188
lidar_nis 0.154552
radar_nis 1.73599
lidar_nis 0.0365559
radar_nis 0.850447
lidar_nis 0.0374646
radar_nis 0.982254
lidar_nis 0.0987358
radar_nis 0.463765
lidar_nis 0.177986
radar_nis 2.44382
lidar_nis 0.248574
radar_nis 0.951945
lidar_nis 0.0897208
radar_nis 1.77517
lidar_nis 0.126293
radar_nis 0.423811
lidar_nis 0.294995
radar_nis 0.795333
lidar_nis 0.335207
radar_nis 0.217687
lidar_nis 0.305488
radar_nis 0.554394
lidar_nis 0.936078
radar_nis 2.33186
lidar_nis 0.389775
radar_nis 0.251103
lidar_nis 0.294799
radar_nis 1.50757
lidar_nis 0.77454
radar_nis 0.394253
lidar_nis 1.04743
radar_nis 0.564371
lidar_nis 1.02592
radar_nis 1.12642
lidar_nis 0.423492
radar_nis 5.34068
lidar_nis 0.228888
radar_nis 1.46031
lidar_nis 0.807322
radar_nis 3.35373
lidar_nis 0.113685
radar_nis 6.19278
lidar_nis 2.18033
radar_nis 2.79215
lidar_nis 0.363876
radar_nis 1.68329
lidar_nis 1.11791
radar_nis 1.8001
lidar_nis 0.0505754
radar_nis 0.568449
lidar_nis 0.756602
radar_nis 0.504182
lidar_nis 0.353592
radar_nis 0.591169
lidar_nis 0.272129
radar_nis 1.84248
lidar_nis 0.819751
radar_nis 6.20054
lidar_nis 1.17036
radar_nis 0.766683
lidar_nis 0.194259
radar_nis 1.00788
lidar_nis 0.00408089
radar_nis 0.215434
lidar_nis 0.255021
radar_nis 5.5078
lidar_nis 0.7212
radar_nis 4.15289
lidar_nis 1.00663
radar_nis 1.10119
lidar_nis 0.263377
radar_nis 1.53761
lidar_nis 0.159952
radar_nis 4.88017
lidar_nis 0.327409
radar_nis 1.18525
lidar_nis 0.00992895
radar_nis 2.33865
lidar_nis 0.7547
radar_nis 2.35724
lidar_nis 0.226259
radar_nis 7.54953
lidar_nis 0.231541
radar_nis 2.37699
lidar_nis 0.497601
radar_nis 4.31486
lidar_nis 0.536706
radar_nis 1.33058
lidar_nis 0.256837
radar_nis 0.757091
lidar_nis 0.0949571
radar_nis 0.195545
lidar_nis 0.300931
radar_nis 1.63785
lidar_nis 0.035306
radar_nis 1.36245
lidar_nis 0.564084
radar_nis 1.80486
lidar_nis 0.0505518
radar_nis 0.748013
lidar_nis 0.512033
radar_nis 0.820661
lidar_nis 0.21397
radar_nis 2.89764
lidar_nis 0.201473
radar_nis 3.85043
lidar_nis 0.825006
radar_nis 0.864539
lidar_nis 0.577372
radar_nis 1.51956
lidar_nis 0.297987
radar_nis 1.1976
lidar_nis 0.671051
radar_nis 3.04051
lidar_nis 0.898949
radar_nis 0.0721553
lidar_nis 0.122674
radar_nis 2.39303
lidar_nis 1.24463
radar_nis 0.220372
lidar_nis 0.283403
radar_nis 0.367564
lidar_nis 0.142568
radar_nis 2.0339
lidar_nis 0.303518
radar_nis 1.26096
lidar_nis 0.366202
radar_nis 1.1651
lidar_nis 0.636455
radar_nis 3.57001
lidar_nis 0.0654319
radar_nis 1.20574
lidar_nis 0.342379
radar_nis 0.913861
lidar_nis 0.424092
radar_nis 5.17513
lidar_nis 0.647754
radar_nis 2.71994
lidar_nis 0.372764
radar_nis 1.64775
lidar_nis 1.78597
radar_nis 1.46349
lidar_nis 0.0644965
radar_nis 1.93489
lidar_nis 0.253019
radar_nis 3.16548
lidar_nis 0.391633
radar_nis 0.449526
lidar_nis 0.509233
radar_nis 1.49233
lidar_nis 0.168097
radar_nis 0.804275
lidar_nis 0.546807
radar_nis 1.61698
lidar_nis 0.0856445
radar_nis 1.39686
lidar_nis 0.276912
radar_nis 1.63991
lidar_nis 1.04568
radar_nis 0.365804
lidar_nis 0.239063
radar_nis 1.0662
lidar_nis 1.131
radar_
